Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI
01-07-2020,0.0885930958211549,0.1539590412099898,0.0063261667344695,0.0639239637661268,0.0333111964671756,0.1433263268523383,0.0319886262662164,0.1114153305219509,0.4149291304109889,0.0147017590087122,0.0588008800880087,,,0.6696824482229591,0.5953474135292317,0.0272608071993249,0.3635617321957369,0.135563601021297,0.6912197545965366,0.1320049813200498
04-07-2020,0.0656647444505885,0.1025952906646218,0.0050667909493668,0.037777930277244,0.02081594800549,0.1573830793483972,0.0351874888928381,0.0899376764454302,0.4103321840967547,0.0104858134106256,0.0293729372937293,,,0.6360274213786172,0.6154474033261912,0.0457442816198689,0.3037792828451637,0.1463709638308187,0.6854605455958613,0.0909090909090909
06-07-2020,0.0565013034204913,0.0817985906368576,0.0070876497673223,0.0641641504254735,0.0340211537661351,0.1302548607461902,0.0312777679047449,0.0939647365847778,0.2966124883708203,0.0110263192565342,0.0422442244224422,,,0.5468941862205556,0.6793184368941945,0.0282876668893551,0.2878001583252705,0.124423822903614,0.6858682772065285,0.0709838107098381
07-07-2020,0.0256339363298838,0.0364371934370744,0.0064140301613371,0.0378122426571507,0.0218950830999083,0.129532317393589,0.023517564125348,0.0657753156093445,0.1889673288458381,0.006269867812539,0.0381738173817381,,,0.4664376376708007,0.698704213855729,0.0418935577822556,0.2255548714340164,0.1158119472456689,0.693105513295873,0.0286425902864259
08-07-2020,0.0308673670906074,0.039411928024644,0.0112172308301011,0.0499245127642053,0.0310393331105055,0.0978060956384655,0.0358391090575202,0.116784744041081,0.1746292343895364,0.0072427783351744,0.0392739273927392,,,0.4790582727374289,0.7428833792470156,0.0326518205719836,0.3372328261060779,0.1025771796277138,0.696112533924544,0.0311332503113325
09-07-2020,0.043546093688285,0.060076417626294,0.011480821110704,0.0648503980236069,0.0377697283046408,0.1211245401996847,0.0231028967478229,0.1651094657132525,0.3744869479560007,0.0078913853502646,0.0512651265126512,,,0.6089456419648109,0.6629935720844812,0.020842934136636,0.6323042190752631,0.1366226916542759,0.6877795191315315,0.0510585305105853
10-07-2020,0.0407615135476736,0.0973861998757222,0.0099285672360424,0.0576791106231128,0.0333963913430508,0.1361008933263268,0.0299152893785913,0.0979917967241255,0.3955015596782137,0.006269867812539,0.0311881188118811,,,0.6612686915118737,0.5937149270482603,0.0452308517748538,0.6481367461224969,0.1617007209490459,0.6821477262591897,0.0859277708592777
14-07-2020,0.0715103878663401,0.1777304758253236,0.0090499329673661,0.078987098545155,0.042086268682314,0.1240147136100893,0.0313962442983235,0.0953070899645604,0.4211678432660209,0.0103777122414439,0.0952695269526952,,,0.6980788771228725,0.5668809305172942,0.0226399385941889,0.4481777934148415,0.159806726751383,0.6903278416982022,0.1469489414694894
16-07-2020,0.0416897069278774,0.0672818858495181,0.0078198449912193,0.0542478726324457,0.030244180935671,0.1441145559642669,0.0296783365914341,0.0872529696858651,0.3177912767471132,0.0082156888578098,0.0534103410341034,,,0.587122460495433,0.6443220079583717,0.0326518205719836,0.2221538100683144,0.1155104542917552,0.6897672107335344,0.0572851805728518
17-07-2020,0.0584366853621929,0.0826315163213771,0.0057111227463961,0.0390818007136975,0.0218950830999083,0.1468733578560168,0.0131508796872223,0.0845682629263001,0.3723526514529633,0.0071346771659927,0.0322882288228822,,,0.6139413100120179,0.6444240383634323,0.0357323996420742,0.2555780338346967,0.1084292351690643,0.6913726539505367,0.0722291407222914
18-07-2020,0.0526107907417647,0.0850245250340441,0.0062968789255136,0.0503362613230853,0.0273191568639582,0.1424724119810825,0.0110183046028078,0.0845682629263001,0.3261095605538225,0.0057293619666305,0.0495599559955995,,,0.6015836048426111,0.6598306295275992,0.0308548161144307,0.2504471222916117,0.1088930704827777,0.6941758087738745,0.0734744707347447
19-07-2020,0.0303144008215498,0.0576040826579584,0.0154053875107916,0.0865701345045292,0.0504353665180767,0.1397792958486599,0.0167051714945797,0.1060459170028207,0.2606578011273464,0.0085399923653549,0.0689768976897689,,,0.524019285162292,0.7050300989694929,0.0267473773543098,0.5984402028909022,0.1075634092501326,0.6907865397602029,0.0485678704856787
21-07-2020,0.0262658977802354,0.0373230032920396,0.0101628697076895,0.0716099368652209,0.0397576087417271,0.1240803993694167,0.0068716308275576,0.0751717892678223,0.3525967274120287,0.0095129028879902,0.1258525852585258,,,0.3586363798100181,0.7667584940312213,0.02777423704434,0.4576773096431817,0.112023958850343,0.6941758087738745,0.0286425902864259
22-07-2020,0.0184058772414882,0.0327220804632653,0.0171919438571001,0.0825555860554488,0.0501229853065346,0.1161981082501313,0.0132101178840116,0.0912800298252128,0.2023750889290209,0.0122154321175329,0.0971397139713971,,,0.3376019880323045,0.7862463013978166,0.0264906624318022,0.6274078634884335,0.0636072826872281,0.6963928494068776,0.0311332503113325
23-07-2020,0.0470811280511888,0.0778587199386543,0.0219658567169081,0.1098339280812517,0.0658840373434336,0.1129138202837624,0.0196670813340441,0.1181270974208636,0.3630493077217753,0.0163232765464378,0.1303630363036303,,,0.4895754686262858,0.6797265585144373,0.0223832236716814,0.6189345295687103,0.1653340975731341,0.6946345068358752,0.0672478206724782
24-07-2020,0.0557113516075519,0.0859367769742321,0.013384528692836,0.0731196815811144,0.0429382174410653,0.1073305307409353,0.0070493454179254,0.0979917967241255,0.3337164121928528,0.0123235332867147,0.1058855885588558,,,0.5064029820484568,0.6963575145393327,0.0290578116568778,0.2907321077784619,0.1594279279118504,0.7013365951862185,0.074719800747198
25-07-2020,0.0362982858045659,0.0581064822771923,0.0061797276896901,0.0354103760636837,0.0206739565456981,0.1324224908039936,0.0252354718322374,0.0751717892678223,0.3094182673890439,0.0056212607974488,0.0394939493949394,,,0.5316442521817131,0.6999285787164574,0.0303413862694156,0.2279004309965696,0.1433096507603104,0.7053884280672245,0.0485678704856787
27-07-2020,0.0464886641914843,0.0895064584793156,0.0110415039763658,0.0566840516058193,0.0338223657224264,0.1662506568575932,0.0327587228244772,0.0885953230656477,0.3861434903956657,0.0074589806735378,0.0442244224422442,,,0.6423377389119314,0.6111621263136414,0.0447174219298387,0.7099422405957722,0.180053138194972,0.6977179771415463,0.0784557907845579
28-07-2020,0.0410972430681728,0.0896518899480413,0.0124766066152038,0.0669434531979138,0.0395020241141017,0.1374146085128743,0.0254131864226052,0.0912800298252128,0.3196519454933508,0.0072427783351744,0.0509900990099009,,,0.6489109863424669,0.6064687276808489,0.0434338473173009,0.6936992406250917,0.1642440845859076,0.6923410165258717,0.0784557907845579
29-07-2020,0.033454459277984,0.0679693800653119,0.010280020943513,0.0608015371946198,0.0351002888605534,0.1386626379400945,0.0206741306794621,0.0832259095465175,0.2990204126306572,0.0063779689817207,0.0543454345434543,,,0.4756401840735505,0.7056422813998571,0.0275175221218325,0.3875743982173747,0.0955732663906418,0.6938954932915404,0.0585305105853051
30-07-2020,0.0242120230665929,0.0485873315969697,0.011480821110704,0.0821781498764754,0.0454372671334024,0.1255911718339463,0.027604999703809,0.0912800298252128,0.326492639413342,0.0109182180873525,0.0872387238723872,,,0.4617048995208152,0.7031935516784001,0.0275175221218325,0.5487143401647756,0.1318606491001519,0.6984824739115476,0.0398505603985056
31-07-2020,0.05026068409827,0.0774753097029231,0.0149367825674975,0.0779577271479549,0.0463176141841121,0.1083815028901734,0.0300930039689591,0.1033612102432556,0.2231160728944344,0.0060536654741756,0.0887788778877887,,,0.4993038748234784,0.7394143454749516,0.0162220655315,0.3238044976104612,0.108869878717092,0.6965967152122112,0.0672478206724782
01-08-2020,0.0391421123311477,0.0632626888956463,0.0125058944241597,0.0650905846829536,0.0387352702312256,0.1299264319495533,0.0264794739648125,0.0953070899645604,0.2446779401302468,0.0054050584590853,0.0567106710671067,,,0.4724850253068933,0.7516579940822365,0.0210996490591436,0.4185651039376081,0.1089085316599014,0.6955009365085432,0.0535491905354919
02-08-2020,0.0312030966111067,0.0587146502373177,0.0132673774570125,0.0651935218226736,0.0393600326543098,0.1460851287440882,0.0183638410046798,0.0939647365847778,0.2677173972527773,0.0073508795043561,0.0549504950495049,,,0.5666139285121621,0.6769717375777982,0.0295712415018929,0.7197056322748996,0.1551451818485635,0.6901239758928686,0.049813200498132
03-08-2020,0.0392803538984121,0.074170049050068,0.0139995726809094,0.069619818830634,0.0419158789305637,0.1326852338413031,0.0217404182216693,0.0953070899645604,0.275762053302687,0.0071346771659927,0.0471397139713971,,,0.6110490811425824,0.6365676971737578,0.037015974254612,0.7080951124402616,0.1271836430202086,0.6800326185288532,0.0635118306351183
04-08-2020,0.0369499960502409,0.0746592276266906,0.0249532132304076,0.1016675816634641,0.064634512497265,0.130911718339464,0.0260648065872874,0.1100729771421683,0.321840967547748,0.0097291052263537,0.0913641364136413,,,0.6228809265175463,0.6213651668197122,0.0275175221218325,0.6504529861905182,0.1425211307269977,0.6761846514531809,0.0647571606475716
05-08-2020,0.052215814835295,0.0908417837830691,0.0208529199765848,0.1152209717265989,0.0673607485252691,0.0920257488176563,0.0215627036313014,0.131550631218689,0.1851912658020029,0.0074589806735378,0.1863586358635863,,,0.5390062893039129,0.7064585246403428,0.0177623550665454,0.3525376022517371,0.0856317295000517,0.679522954015519,0.0797011207970112
06-08-2020,0.015305316375701,0.0473577746341076,0.0066190448240283,0.0375377436178973,0.0219234813918666,0.1370861797162375,0.0261240447840767,0.0724870825082572,0.271876539156132,0.0047564514439951,0.0478547854785478,,,0.6086827120675895,0.6230996837057443,0.0529322994500804,0.2111589996188466,0.142497938961312,0.6864543913968628,0.0386052303860523
07-08-2020,0.0355873291729204,0.0494070362388778,0.0085227524061603,0.0452580290968981,0.0268363859006658,0.1315685759327377,0.0218588946152479,0.0859106163060826,0.2776227220489246,0.0047564514439951,0.0321782178217821,,,0.5605665408760694,0.6617692072237527,0.0406099831697178,0.2721435482452282,0.1428844683894065,0.6932329294242061,0.0398505603985056
08-08-2020,0.0709574215972825,0.0956013591231804,0.0116272601554833,0.0807370299203952,0.0449260978781517,0.1162637940094587,0.0258870919969196,0.1100729771421683,0.4114814206753133,0.0088642958729,0.0864136413641364,,,0.6294541739480817,0.6387103356800325,0.0133982013839169,0.4162195443750549,0.1321002973455704,0.6887223984811994,0.0834371108343711
09-08-2020,0.0472391184137767,0.0587410923225405,0.0182170171705558,0.0880112544606094,0.0533319922978311,0.1008933263268523,0.0224512765831408,0.1261812176995588,0.2852295736879549,0.0055131596282671,0.0762926292629262,,,0.5198124068067491,0.7227833894500562,0.0295712415018929,0.6596886269680712,0.0860182589281462,0.6874227539721978,0.049813200498132
10-08-2020,0.0506556600047397,0.0602747332654653,0.0110415039763658,0.0521548174581388,0.0318344852853401,0.0914345769837099,0.0188969847757834,0.1234965109399938,0.1565150768893996,0.0033511362446329,0.0504400440044004,,,0.515342598553985,0.7388021630445872,0.0252070878192645,0.3305773008473334,0.0775609950414389,0.6904552578265357,0.0510585305105853
11-08-2020,0.0710561655739,0.0733900075359942,0.0101335818987336,0.0591202305791929,0.0341347469339686,0.0947188649500788,0.0143948818197974,0.1610824055739049,0.253926558310075,0.0027025292295426,0.0481298129812981,,,0.5337476913594845,0.7355371900826446,0.0172489252215302,0.4501128800539479,0.0946687875289007,0.6894614120255338,0.0709838107098381
12-08-2020,0.0358440635121257,0.0686833163663286,0.0096649769554395,0.0456697776557782,0.0279155209950841,0.0883473462953231,0.0288490018363841,0.0926223832049953,0.237454167350736,0.001837719876089,0.0356435643564356,,,0.5534674336510912,0.7080910111213142,0.0408666980922253,0.6622980619814115,0.1327187444305216,0.6869895391358636,0.0585305105853051
13-08-2020,0.0240737814993285,0.0330922696563851,0.0281748722155542,0.0768940433708482,0.0563138129534607,0.0915002627430373,0.0146318346069545,0.1020188568634731,0.1729874678487385,0.0045402491056317,0.0887238723872387,,,0.3715199447738678,0.822058973574125,0.0226399385941889,0.471604069545841,0.0353674426706451,0.6862250423658622,0.0286425902864259
14-08-2020,0.0313215893830476,0.0425320940809392,0.0121251529077333,0.0539390612132857,0.0335099845108843,0.0731082501313715,0.0279604288845447,0.0765141426476048,0.1816341049636075,0.00443214793645,0.0713971397139714,,,0.4411963675375444,0.780838689929599,0.0267473773543098,0.1970270032544638,0.0737652760575511,0.6842628339895263,0.0336239103362391
15-08-2020,0.0449680069515759,0.054007959067652,0.0060625764538666,0.0235039802360691,0.0153066793655649,0.0808591697320021,0.0168236478881582,0.0550364885710841,0.2205986975318776,0.0031349339062695,0.0216171617161716,,,0.5177089676289779,0.7331904907662483,0.0313682459594458,0.285220042806462,0.1236198416931775,0.6843902501178598,0.0448318804483188
16-08-2020,0.029425705031993,0.041646284225974,0.0067361960598518,0.0321850123524567,0.0196800163271549,0.0754729374671571,0.0215034654345121,0.0563788419508667,0.1805943194877688,0.0027025292295426,0.0223322332233223,,,0.5326959717705988,0.7304356698296093,0.0298279564244005,0.2931949453191427,0.1394830094221751,0.6869130894588635,0.0336239103362391
17-08-2020,0.046923137688601,0.0694765789230138,0.0170162170033648,0.0700658797694208,0.0444717252068176,0.0796111403047819,0.0333511047923701,0.081883556166735,0.1230777650084824,0.0039997432597231,0.0989548954895489,,,0.5277003037233918,0.7473727170696868,0.0234100833617116,0.3799806491336089,0.0992916794889107,0.687728552680198,0.0597758405977584
18-08-2020,0.0440793111620191,0.077660404299483,0.0146731922868946,0.0659483941806203,0.0408083455441871,0.1015501839201261,0.0197263195308334,0.0684600223689096,0.1651617140042686,0.0058374631358122,0.0802530253025302,,,0.5282261635178347,0.7259463320069381,0.0282876668893551,0.4728061688216495,0.0954263852079659,0.6891556133175336,0.0672478206724782
19-08-2020,0.0282210285172604,0.0416330631833626,0.0257732718811722,0.0899327477353829,0.0601191840758831,0.0901208617971623,0.0265387121616018,0.081883556166735,0.1161823455371312,0.0103777122414439,0.178052805280528,,,0.3549553612489183,0.8357310478522599,0.0218697938266662,0.3853167971384173,0.0166594183508722,0.6891301300918666,0.0348692403486924
20-08-2020,0.0235800616162414,0.0336475534460647,0.0163133095884238,0.0760362338731814,0.0465731988117375,0.0913688912243825,0.0239914696996623,0.0630906088497794,0.200733322388223,0.0091885993804451,0.1145214521452145,,,0.3378649179295259,0.8207325783083359,0.0249503728967569,0.2361685284545694,0.0451002536700642,0.6952206210262095,0.0286425902864259
21-08-2020,0.0274113279089975,0.0530428229570183,0.0314843946275683,0.0746637386769146,0.0579325155950881,0.0798738833420914,0.032107102659795,0.0617482554699969,0.1432167679089366,0.011458723933261,0.1419141914191419,,,0.4672264273624649,0.7121722273237424,0.0252070878192645,0.1938018588559533,0.151960179361065,0.6988902055222148,0.0435865504358655
22-08-2020,0.0128367169602654,0.0372701191215939,0.0097235525733513,0.0422385396651111,0.0264672081052069,0.0759984235417761,0.0367276820093596,0.0402706013934762,0.2030317955453401,0.0061617666433573,0.054070407040704,,,0.4943082067762713,0.6772778287929803,0.03932640855718,0.1653326296654645,0.1413383506770286,0.6966731648892113,0.0286425902864259
23-08-2020,0.0230468441425073,0.0344408160027499,0.0079077084180869,0.0319105133132034,0.0204751685019894,0.0794140830267997,0.0428884544754457,0.0429553081530413,0.2247578394352323,0.0051888561207219,0.0295379537953795,,,0.4577609510624938,0.7252321191715131,0.0426637025497782,0.2021579147975488,0.1074087974788948,0.6932074461985396,0.0261519302615193
24-08-2020,0.0158385338494351,0.032272565014477,0.0097528403823072,0.0435767224814713,0.0270919705282912,0.0800052548607461,0.0291451928203305,0.0442976615328238,0.1806490450391287,0.0059455643049939,0.0327282728272827,,,0.4404075778458801,0.7396184062850729,0.0403532682472102,0.2933708622863342,0.0893269508326349,0.6944816074818747,0.024906600249066
25-08-2020,0.0286555020143771,0.0533072438092468,0.0114222454927922,0.0500960746637386,0.0312949177381309,0.082764056752496,0.0348912979088916,0.0630906088497794,0.1549827614513216,0.0076751830119012,0.0722772277227722,,,0.4527652830152868,0.7406387103356801,0.0267473773543098,0.3846131292696514,0.0874484178120958,0.6996037358408826,0.0435865504358655
26-08-2020,0.0218816652184216,0.0518793712072134,0.0248946376124959,0.0706835026077408,0.0509465357733275,0.0832238570677877,0.0233398495349801,0.0738294358880397,0.1775844141629726,0.0094048017188085,0.0618261826182618,,,0.4851056603735216,0.7057443118049179,0.0236667982842191,0.6267335151141995,0.101162481920888,0.7027636558235537,0.0423412204234122
27-08-2020,0.0277668062248202,0.0629189417877493,0.017924139080997,0.0823840241559154,0.050605756269827,0.0848003152916447,0.0370831111900953,0.0657753156093445,0.2498768675094401,0.0113506227640793,0.0833883388338833,,,0.5277003037233918,0.6748290990715233,0.0280309519668476,0.6971589409798575,0.1345354327425657,0.7009288635755513,0.0535491905354919
29-08-2020,0.0541906943676435,0.0817324854238005,0.043287381636787,0.0884573153993961,0.0733527881284866,0.0759327377824487,0.0497600853030033,0.0872529696858651,0.2066436819350955,0.0187015022684354,0.212046204620462,,,0.4956228562623785,0.7141108050198959,0.0182757849115605,0.2413873984812501,0.1225839428258843,0.6950167552208759,0.0709838107098381
30-08-2020,0.021328698949364,0.042809735975779,0.0094013866748367,0.041517979687071,0.0258992422660394,0.0818444561219127,0.0268941413423375,0.0362435412541286,0.201554205658622,0.006269867812539,0.0446094609460946,,,0.4146404479181808,0.7305377002346699,0.0447174219298387,0.2164071891400592,0.0583736742308287,0.6942522584508746,0.0336239103362391
31-08-2020,0.0157792874634647,0.0358951306900062,0.0117736992002627,0.0463560252539116,0.0299034014321705,0.0872963741460851,0.0377347313547775,0.0402706013934762,0.189788212116237,0.0054050584590853,0.0407590759075907,,,0.4354119097986731,0.7149270482603816,0.0367592593321044,0.3486674289735245,0.1005208430702512,0.700266299708217,0.0273972602739726
01-09-2020,0.0218421676277747,0.0474767640176104,0.0113929576838363,0.0406258578094976,0.0270635722363328,0.0872306883867577,0.0463835080860138,0.0456400149126064,0.2082307229245334,0.0058374631358122,0.0391089108910891,,,0.4832651510929717,0.6849301091725334,0.0234100833617116,0.4711056381387986,0.1533284935365194,0.7039613674298892,0.0386052303860523
02-09-2020,0.0313018405877241,0.0607242487142536,0.0206771931228495,0.0803595937414219,0.0519120776999123,0.0761297950604309,0.0317516734790593,0.0751717892678223,0.2973239205384994,0.0095129028879902,0.0574257425742574,,,0.5319071820789345,0.6704417916539128,0.0246936579742493,0.5672149412144134,0.1488679439363091,0.7087012474038961,0.0510585305105853
03-09-2020,0.047456355162335,0.0803310549069899,0.0092256598211014,0.0549341202305792,0.0316640955335898,0.0752101944298476,0.0332326283987915,0.0604059020902143,0.2991298637333771,0.0110263192565342,0.0957645764576457,,,0.5284890934150561,0.6814610754004694,0.0336786802620138,0.2639340897762923,0.1264260453411435,0.7102302409438987,0.0697384806973848
04-09-2020,0.0480093214313926,0.0672025595938495,0.0120665772898215,0.0541792478726324,0.033566781094801,0.0692327903310562,0.0336472957763165,0.0617482554699969,0.2572100913916708,0.008107587688628,0.0426842684268426,,,0.5087693511234495,0.7065605550454035,0.0252070878192645,0.3636496906793327,0.099832820688243,0.7071722538638938,0.0572851805728518
05-09-2020,0.0333359665060431,0.0583047979163636,0.0177777000362176,0.075658797694208,0.0475387407383223,0.0829611140304781,0.0277827142941768,0.0698023757486921,0.3008263558255349,0.0111344204257159,0.0686468646864686,,,0.5053512624595711,0.6980920314253648,0.0223832236716814,0.5340839123933504,0.1411141636087338,0.7025343067925536,0.0485678704856787
06-09-2020,0.033414961687337,0.0566653886325475,0.0244260326692018,0.1168679659621191,0.0708821367281078,0.0807934839726747,0.0320478644630057,0.0926223832049953,0.3698900016417665,0.01329644380935,0.0875687568756875,,,0.4943082067762713,0.7000306091215182,0.0175056401440378,0.6636174392353477,0.1245320511434804,0.700368232610884,0.0473225404732254
07-09-2020,0.060885535982305,0.0941338233933127,0.0317186970992154,0.1221520724677463,0.0790324465201619,0.0742905937992643,0.0272495705230732,0.1047035636230382,0.3354129042850107,0.0196744127910708,0.1756325632563256,,,0.4748513943818862,0.7138047138047138,0.0190459296790831,0.5532881813117542,0.0902700826371855,0.7016423938942191,0.0821917808219178
08-09-2020,0.0171024567501382,0.0620992371458413,0.0551196564549615,0.1380730167444414,0.104534112698784,0.0746847083552285,0.0373200639772525,0.1181270974208636,0.3396814972910852,0.0127559379634415,0.12002200220022,,,0.5313813222844916,0.6563615957555351,0.0308548161144307,0.821502917289706,0.1304691431590117,0.7032478371112214,0.0560398505603985
09-09-2020,0.0815427758906706,0.1410553036212436,0.0418815668069049,0.1710129014548449,0.108907449660374,0.0823699421965317,0.051122563829157,0.1745059393717303,0.2310512778416242,0.0183771987608903,0.1801430143014301,,,0.5461053965288913,0.6680950923375166,0.0205862192141285,0.7813645292755154,0.1276088253911126,0.7030184880802208,0.12453300124533
10-09-2020,0.0882573663006556,0.143963932995756,0.0296099748543922,0.1679247872632445,0.0974345397091899,0.1072648449816079,0.0289674782299626,0.1691365258526002,0.3180649045039128,0.023674156050794,0.1489548954895489,,,0.5560967326233053,0.6435057647178859,0.0275175221218325,0.7314627495821974,0.1342184786115282,0.6968770306945453,0.1257783312577833
13-09-2020,0.1063077652263212,0.1867604479289237,0.0488227775294479,0.2397062860279988,0.1442917214405112,0.1213872832369942,0.0419998815236064,0.1181270974208636,0.403108411317244,0.0244308642350659,0.2011551155115511,,,0.5750276852232477,0.6351392715029078,0.0151952058414698,0.5734599935497112,0.1049582009047758,0.7041142667838893,0.1531755915317559
14-09-2020,0.1128446164783948,0.208191758002036,0.052864495165359,0.225741147405984,0.1421902478355914,0.1288754598003152,0.0286120490492269,0.1355776913580366,0.3295572702894981,0.0238903583891574,0.1787128712871287,,,0.543476097556677,0.6812570145903479,0.0141683461514396,0.4857067464156918,0.0814572116766313,0.7014894945402186,0.1656288916562889
15-09-2020,0.1010348368749506,0.168938482488729,0.0550903686460057,0.2339418062036783,0.1466487796730565,0.1220441408302679,0.0455541733309638,0.1194694508006461,0.2800853718601215,0.0243227630658842,0.2006050605060506,,,0.5679285779982692,0.6436077951229466,0.0151952058414698,0.642654000645029,0.122390678111837,0.70024081648255,0.1419676214196762
